analysis	correlation_type	network_pair	condition_contrast	participant	complete	sham_z	rtpj_z	vlpfc_z	both_z	delta_fisher_z
smith09-reward_denoised	full	ecn__left-fpn	mean-stimulation-minus-sham	sub-213	true	-0.1821392377	-0.02172881606	-0.2580718991	-0.1386116907	0.04266843575
smith09-reward_denoised	full	ecn__right-fpn	both-minus-sham	sub-213	true	0.07117994209	0.005136692088	0.06372193547	0.1513023593	0.08012241721
smith09-reward_denoised	full	ecn__right-fpn	both-minus-rtpj	sub-213	true	0.07117994209	0.005136692088	0.06372193547	0.1513023593	0.1461656672
smith09-reward_denoised	full	ecn__right-fpn	both-minus-vlpfc	sub-213	true	0.07117994209	0.005136692088	0.06372193547	0.1513023593	0.08758042383
smith09-reward_denoised	full	ecn__right-fpn	rtpj-minus-vlpfc	sub-213	true	0.07117994209	0.005136692088	0.06372193547	0.1513023593	-0.05858524338
smith09-reward_denoised	full	ecn__right-fpn	rtpj-minus-sham	sub-213	true	0.07117994209	0.005136692088	0.06372193547	0.1513023593	-0.06604325
smith09-reward_denoised	full	ecn__right-fpn	vlpfc-minus-sham	sub-213	true	0.07117994209	0.005136692088	0.06372193547	0.1513023593	-0.00745800662
smith09-reward_denoised	full	ecn__right-fpn	both-minus-mean-rtpj-vlpfc	sub-213	true	0.07117994209	0.005136692088	0.06372193547	0.1513023593	0.1168730455
smith09-reward_denoised	full	ecn__right-fpn	mean-stimulation-minus-sham	sub-213	true	0.07117994209	0.005136692088	0.06372193547	0.1513023593	0.002207053529
smith09-reward_denoised	full	lateral-visual__auditory	both-minus-sham	sub-213	true	0.2659952822	0.09918747758	-0.01535552958	-0.01202876504	-0.2780240472
smith09-reward_denoised	full	lateral-visual__auditory	both-minus-rtpj	sub-213	true	0.2659952822	0.09918747758	-0.01535552958	-0.01202876504	-0.1112162426
smith09-reward_denoised	full	lateral-visual__auditory	both-minus-vlpfc	sub-213	true	0.2659952822	0.09918747758	-0.01535552958	-0.01202876504	0.00332676454
smith09-reward_denoised	full	lateral-visual__auditory	rtpj-minus-vlpfc	sub-213	true	0.2659952822	0.09918747758	-0.01535552958	-0.01202876504	0.1145430072
smith09-reward_denoised	full	lateral-visual__auditory	rtpj-minus-sham	sub-213	true	0.2659952822	0.09918747758	-0.01535552958	-0.01202876504	-0.1668078046
smith09-reward_denoised	full	lateral-visual__auditory	vlpfc-minus-sham	sub-213	true	0.2659952822	0.09918747758	-0.01535552958	-0.01202876504	-0.2813508118
smith09-reward_denoised	full	lateral-visual__auditory	both-minus-mean-rtpj-vlpfc	sub-213	true	0.2659952822	0.09918747758	-0.01535552958	-0.01202876504	-0.05394473904
smith09-reward_denoised	full	lateral-visual__auditory	mean-stimulation-minus-sham	sub-213	true	0.2659952822	0.09918747758	-0.01535552958	-0.01202876504	-0.2420608879
smith09-reward_denoised	full	lateral-visual__brain-reward-signature	both-minus-sham	sub-213	true	-0.05416011093	-0.08956189597	-0.0559629205	0.03950728029	0.09366739122
smith09-reward_denoised	full	lateral-visual__brain-reward-signature	both-minus-rtpj	sub-213	true	-0.05416011093	-0.08956189597	-0.0559629205	0.03950728029	0.1290691763
smith09-reward_denoised	full	lateral-visual__brain-reward-signature	both-minus-vlpfc	sub-213	true	-0.05416011093	-0.08956189597	-0.0559629205	0.03950728029	0.09547020079
smith09-reward_denoised	full	lateral-visual__brain-reward-signature	rtpj-minus-vlpfc	sub-213	true	-0.05416011093	-0.08956189597	-0.0559629205	0.03950728029	-0.03359897547
smith09-reward_denoised	full	lateral-visual__brain-reward-signature	rtpj-minus-sham	sub-213	true	-0.05416011093	-0.08956189597	-0.0559629205	0.03950728029	-0.03540178504
smith09-reward_denoised	full	lateral-visual__brain-reward-signature	vlpfc-minus-sham	sub-213	true	-0.05416011093	-0.08956189597	-0.0559629205	0.03950728029	-0.00180280957
smith09-reward_denoised	full	lateral-visual__brain-reward-signature	both-minus-mean-rtpj-vlpfc	sub-213	true	-0.05416011093	-0.08956189597	-0.0559629205	0.03950728029	0.1122696885
smith09-reward_denoised	full	lateral-visual__brain-reward-signature	mean-stimulation-minus-sham	sub-213	true	-0.05416011093	-0.08956189597	-0.0559629205	0.03950728029	0.0188209322
smith09-reward_denoised	full	lateral-visual__dmn	both-minus-sham	sub-213	true	-0.3991412245	-0.4682695841	-0.2246472685	-0.3088971397	0.0902440848
smith09-reward_denoised	full	lateral-visual__dmn	both-minus-rtpj	sub-213	true	-0.3991412245	-0.4682695841	-0.2246472685	-0.3088971397	0.1593724444
smith09-reward_denoised	full	lateral-visual__dmn	both-minus-vlpfc	sub-213	true	-0.3991412245	-0.4682695841	-0.2246472685	-0.3088971397	-0.0842498712
smith09-reward_denoised	full	lateral-visual__dmn	rtpj-minus-vlpfc	sub-213	true	-0.3991412245	-0.4682695841	-0.2246472685	-0.3088971397	-0.2436223156
smith09-reward_denoised	full	lateral-visual__dmn	rtpj-minus-sham	sub-213	true	-0.3991412245	-0.4682695841	-0.2246472685	-0.3088971397	-0.0691283596
smith09-reward_denoised	full	lateral-visual__dmn	vlpfc-minus-sham	sub-213	true	-0.3991412245	-0.4682695841	-0.2246472685	-0.3088971397	0.174493956
smith09-reward_denoised	full	lateral-visual__dmn	both-minus-mean-rtpj-vlpfc	sub-213	true	-0.3991412245	-0.4682695841	-0.2246472685	-0.3088971397	0.0375612866
smith09-reward_denoised	full	lateral-visual__dmn	mean-stimulation-minus-sham	sub-213	true	-0.3991412245	-0.4682695841	-0.2246472685	-0.3088971397	0.06520322707
smith09-reward_denoised	full	lateral-visual__ecn	both-minus-sham	sub-213	true	-0.2354757387	-0.214206022	-0.2032508221	-0.3376216183	-0.1021458796
smith09-reward_denoised	full	lateral-visual__ecn	both-minus-rtpj	sub-213	true	-0.2354757387	-0.214206022	-0.2032508221	-0.3376216183	-0.1234155963
smith09-reward_denoised	full	lateral-visual__ecn	both-minus-vlpfc	sub-213	true	-0.2354757387	-0.214206022	-0.2032508221	-0.3376216183	-0.1343707962
smith09-reward_denoised	full	lateral-visual__ecn	rtpj-minus-vlpfc	sub-213	true	-0.2354757387	-0.214206022	-0.2032508221	-0.3376216183	-0.0109551999
smith09-reward_denoised	full	lateral-visual__ecn	rtpj-minus-sham	sub-213	true	-0.2354757387	-0.214206022	-0.2032508221	-0.3376216183	0.0212697167
smith09-reward_denoised	full	lateral-visual__ecn	vlpfc-minus-sham	sub-213	true	-0.2354757387	-0.214206022	-0.2032508221	-0.3376216183	0.0322249166
smith09-reward_denoised	full	lateral-visual__ecn	both-minus-mean-rtpj-vlpfc	sub-213	true	-0.2354757387	-0.214206022	-0.2032508221	-0.3376216183	-0.1288931962
smith09-reward_denoised	full	lateral-visual__ecn	mean-stimulation-minus-sham	sub-213	true	-0.2354757387	-0.214206022	-0.2032508221	-0.3376216183	-0.0162170821
smith09-reward_denoised	full	lateral-visual__left-fpn	both-minus-sham	sub-213	true	0.0006684345368	-0.02793554152	-0.158199198	-0.08886041703	-0.08952885157
smith09-reward_denoised	full	lateral-visual__left-fpn	both-minus-rtpj	sub-213	true	0.0006684345368	-0.02793554152	-0.158199198	-0.08886041703	-0.06092487551
smith09-reward_denoised	full	lateral-visual__left-fpn	both-minus-vlpfc	sub-213	true	0.0006684345368	-0.02793554152	-0.158199198	-0.08886041703	0.06933878097
smith09-reward_denoised	full	lateral-visual__left-fpn	rtpj-minus-vlpfc	sub-213	true	0.0006684345368	-0.02793554152	-0.158199198	-0.08886041703	0.1302636565
smith09-reward_denoised	full	lateral-visual__left-fpn	rtpj-minus-sham	sub-213	true	0.0006684345368	-0.02793554152	-0.158199198	-0.08886041703	-0.02860397606
smith09-reward_denoised	full	lateral-visual__left-fpn	vlpfc-minus-sham	sub-213	true	0.0006684345368	-0.02793554152	-0.158199198	-0.08886041703	-0.1588676325
smith09-reward_denoised	full	lateral-visual__left-fpn	both-minus-mean-rtpj-vlpfc	sub-213	true	0.0006684345368	-0.02793554152	-0.158199198	-0.08886041703	0.00420695273
smith09-reward_denoised	full	lateral-visual__left-fpn	mean-stimulation-minus-sham	sub-213	true	0.0006684345368	-0.02793554152	-0.158199198	-0.08886041703	-0.09233348672
smith09-reward_denoised	full	lateral-visual__right-fpn	both-minus-sham	sub-213	true	0.06692411817	0.02648855635	-0.1018325933	-0.2526523209	-0.3195764391
smith09-reward_denoised	full	lateral-visual__right-fpn	both-minus-rtpj	sub-213	true	0.06692411817	0.02648855635	-0.1018325933	-0.2526523209	-0.2791408773
smith09-reward_denoised	full	lateral-visual__right-fpn	both-minus-vlpfc	sub-213	true	0.06692411817	0.02648855635	-0.1018325933	-0.2526523209	-0.1508197276
smith09-reward_denoised	full	lateral-visual__right-fpn	rtpj-minus-vlpfc	sub-213	true	0.06692411817	0.02648855635	-0.1018325933	-0.2526523209	0.1283211496
smith09-reward_denoised	full	lateral-visual__right-fpn	rtpj-minus-sham	sub-213	true	0.06692411817	0.02648855635	-0.1018325933	-0.2526523209	-0.04043556182
smith09-reward_denoised	full	lateral-visual__right-fpn	vlpfc-minus-sham	sub-213	true	0.06692411817	0.02648855635	-0.1018325933	-0.2526523209	-0.1687567115
smith09-reward_denoised	full	lateral-visual__right-fpn	both-minus-mean-rtpj-vlpfc	sub-213	true	0.06692411817	0.02648855635	-0.1018325933	-0.2526523209	-0.2149803024
smith09-reward_denoised	full	lateral-visual__right-fpn	mean-stimulation-minus-sham	sub-213	true	0.06692411817	0.02648855635	-0.1018325933	-0.2526523209	-0.1762562375
smith09-reward_denoised	full	lateral-visual__sensorimotor	both-minus-sham	sub-213	true	0.082711257	0.1129792825	0.1283779601	0.1854627939	0.1027515369
smith09-reward_denoised	full	lateral-visual__sensorimotor	both-minus-rtpj	sub-213	true	0.082711257	0.1129792825	0.1283779601	0.1854627939	0.0724835114
smith09-reward_denoised	full	lateral-visual__sensorimotor	both-minus-vlpfc	sub-213	true	0.082711257	0.1129792825	0.1283779601	0.1854627939	0.0570848338
smith09-reward_denoised	full	lateral-visual__sensorimotor	rtpj-minus-vlpfc	sub-213	true	0.082711257	0.1129792825	0.1283779601	0.1854627939	-0.0153986776
smith09-reward_denoised	full	lateral-visual__sensorimotor	rtpj-minus-sham	sub-213	true	0.082711257	0.1129792825	0.1283779601	0.1854627939	0.0302680255
smith09-reward_denoised	full	lateral-visual__sensorimotor	vlpfc-minus-sham	sub-213	true	0.082711257	0.1129792825	0.1283779601	0.1854627939	0.0456667031
smith09-reward_denoised	full	lateral-visual__sensorimotor	both-minus-mean-rtpj-vlpfc	sub-213	true	0.082711257	0.1129792825	0.1283779601	0.1854627939	0.0647841726
smith09-reward_denoised	full	lateral-visual__sensorimotor	mean-stimulation-minus-sham	sub-213	true	0.082711257	0.1129792825	0.1283779601	0.1854627939	0.0595620885
smith09-reward_denoised	full	left-fpn__brain-reward-signature	both-minus-sham	sub-213	true	0.1416028515	0.1729094051	0.02972344551	0.005420391626	-0.1361824599
smith09-reward_denoised	full	left-fpn__brain-reward-signature	both-minus-rtpj	sub-213	true	0.1416028515	0.1729094051	0.02972344551	0.005420391626	-0.1674890135
smith09-reward_denoised	full	left-fpn__brain-reward-signature	both-minus-vlpfc	sub-213	true	0.1416028515	0.1729094051	0.02972344551	0.005420391626	-0.02430305388
smith09-reward_denoised	full	left-fpn__brain-reward-signature	rtpj-minus-vlpfc	sub-213	true	0.1416028515	0.1729094051	0.02972344551	0.005420391626	0.1431859596
smith09-reward_denoised	full	left-fpn__brain-reward-signature	rtpj-minus-sham	sub-213	true	0.1416028515	0.1729094051	0.02972344551	0.005420391626	0.0313065536
smith09-reward_denoised	full	left-fpn__brain-reward-signature	vlpfc-minus-sham	sub-213	true	0.1416028515	0.1729094051	0.02972344551	0.005420391626	-0.111879406
smith09-reward_denoised	full	left-fpn__brain-reward-signature	both-minus-mean-rtpj-vlpfc	sub-213	true	0.1416028515	0.1729094051	0.02972344551	0.005420391626	-0.09589603368
smith09-reward_denoised	full	left-fpn__brain-reward-signature	mean-stimulation-minus-sham	sub-213	true	0.1416028515	0.1729094051	0.02972344551	0.005420391626	-0.07225177075
smith09-reward_denoised	full	occipital-pole__auditory	both-minus-sham	sub-213	true	0.06505145352	0.08587113851	-0.05464481809	-0.214336866	-0.2793883195
smith09-reward_denoised	full	occipital-pole__auditory	both-minus-rtpj	sub-213	true	0.06505145352	0.08587113851	-0.05464481809	-0.214336866	-0.3002080045
smith09-reward_denoised	full	occipital-pole__auditory	both-minus-vlpfc	sub-213	true	0.06505145352	0.08587113851	-0.05464481809	-0.214336866	-0.1596920479
smith09-reward_denoised	full	occipital-pole__auditory	rtpj-minus-vlpfc	sub-213	true	0.06505145352	0.08587113851	-0.05464481809	-0.214336866	0.1405159566
smith09-reward_denoised	full	occipital-pole__auditory	rtpj-minus-sham	sub-213	true	0.06505145352	0.08587113851	-0.05464481809	-0.214336866	0.02081968499
smith09-reward_denoised	full	occipital-pole__auditory	vlpfc-minus-sham	sub-213	true	0.06505145352	0.08587113851	-0.05464481809	-0.214336866	-0.1196962716
smith09-reward_denoised	full	occipital-pole__auditory	both-minus-mean-rtpj-vlpfc	sub-213	true	0.06505145352	0.08587113851	-0.05464481809	-0.214336866	-0.2299500262
smith09-reward_denoised	full	occipital-pole__auditory	mean-stimulation-minus-sham	sub-213	true	0.06505145352	0.08587113851	-0.05464481809	-0.214336866	-0.126088302
smith09-reward_denoised	full	occipital-pole__brain-reward-signature	both-minus-sham	sub-213	true	0.06725124236	0.0322965133	0.09944005182	0.03514523897	-0.03210600339
smith09-reward_denoised	full	occipital-pole__brain-reward-signature	both-minus-rtpj	sub-213	true	0.06725124236	0.0322965133	0.09944005182	0.03514523897	0.00284872567
smith09-reward_denoised	full	occipital-pole__brain-reward-signature	both-minus-vlpfc	sub-213	true	0.06725124236	0.0322965133	0.09944005182	0.03514523897	-0.06429481285
smith09-reward_denoised	full	occipital-pole__brain-reward-signature	rtpj-minus-vlpfc	sub-213	true	0.06725124236	0.0322965133	0.09944005182	0.03514523897	-0.06714353852
smith09-reward_denoised	full	occipital-pole__brain-reward-signature	rtpj-minus-sham	sub-213	true	0.06725124236	0.0322965133	0.09944005182	0.03514523897	-0.03495472906
smith09-reward_denoised	full	occipital-pole__brain-reward-signature	vlpfc-minus-sham	sub-213	true	0.06725124236	0.0322965133	0.09944005182	0.03514523897	0.03218880946
smith09-reward_denoised	full	occipital-pole__brain-reward-signature	both-minus-mean-rtpj-vlpfc	sub-213	true	0.06725124236	0.0322965133	0.09944005182	0.03514523897	-0.03072304359
smith09-reward_denoised	full	occipital-pole__brain-reward-signature	mean-stimulation-minus-sham	sub-213	true	0.06725124236	0.0322965133	0.09944005182	0.03514523897	-0.01162397433
smith09-reward_denoised	full	occipital-pole__dmn	both-minus-sham	sub-213	true	-0.1856161815	0.1113996029	0.2641530237	0.0323661968	0.2179823783
smith09-reward_denoised	full	occipital-pole__dmn	both-minus-rtpj	sub-213	true	-0.1856161815	0.1113996029	0.2641530237	0.0323661968	-0.0790334061
smith09-reward_denoised	full	occipital-pole__dmn	both-minus-vlpfc	sub-213	true	-0.1856161815	0.1113996029	0.2641530237	0.0323661968	-0.2317868269
smith09-reward_denoised	full	occipital-pole__dmn	rtpj-minus-vlpfc	sub-213	true	-0.1856161815	0.1113996029	0.2641530237	0.0323661968	-0.1527534208
smith09-reward_denoised	full	occipital-pole__dmn	rtpj-minus-sham	sub-213	true	-0.1856161815	0.1113996029	0.2641530237	0.0323661968	0.2970157844
smith09-reward_denoised	full	occipital-pole__dmn	vlpfc-minus-sham	sub-213	true	-0.1856161815	0.1113996029	0.2641530237	0.0323661968	0.4497692052
smith09-reward_denoised	full	occipital-pole__dmn	both-minus-mean-rtpj-vlpfc	sub-213	true	-0.1856161815	0.1113996029	0.2641530237	0.0323661968	-0.1554101165
smith09-reward_denoised	full	occipital-pole__dmn	mean-stimulation-minus-sham	sub-213	true	-0.1856161815	0.1113996029	0.2641530237	0.0323661968	0.3215891226
smith09-reward_denoised	full	occipital-pole__ecn	both-minus-sham	sub-213	true	0.09620867042	0.22352384	0.2687352755	0.1240008118	0.02779214138
smith09-reward_denoised	full	occipital-pole__ecn	both-minus-rtpj	sub-213	true	0.09620867042	0.22352384	0.2687352755	0.1240008118	-0.0995230282
smith09-reward_denoised	full	occipital-pole__ecn	both-minus-vlpfc	sub-213	true	0.09620867042	0.22352384	0.2687352755	0.1240008118	-0.1447344637
smith09-reward_denoised	full	occipital-pole__ecn	rtpj-minus-vlpfc	sub-213	true	0.09620867042	0.22352384	0.2687352755	0.1240008118	-0.0452114355
smith09-reward_denoised	full	occipital-pole__ecn	rtpj-minus-sham	sub-213	true	0.09620867042	0.22352384	0.2687352755	0.1240008118	0.1273151696
smith09-reward_denoised	full	occipital-pole__ecn	vlpfc-minus-sham	sub-213	true	0.09620867042	0.22352384	0.2687352755	0.1240008118	0.1725266051
smith09-reward_denoised	full	occipital-pole__ecn	both-minus-mean-rtpj-vlpfc	sub-213	true	0.09620867042	0.22352384	0.2687352755	0.1240008118	-0.122128746
smith09-reward_denoised	full	occipital-pole__ecn	mean-stimulation-minus-sham	sub-213	true	0.09620867042	0.22352384	0.2687352755	0.1240008118	0.1092113053
smith09-reward_denoised	full	occipital-pole__lateral-visual	both-minus-sham	sub-213	true	0.4775074956	0.1720835756	0.3163434156	0.2961009784	-0.1814065172
smith09-reward_denoised	full	occipital-pole__lateral-visual	both-minus-rtpj	sub-213	true	0.4775074956	0.1720835756	0.3163434156	0.2961009784	0.1240174028
smith09-reward_denoised	full	occipital-pole__lateral-visual	both-minus-vlpfc	sub-213	true	0.4775074956	0.1720835756	0.3163434156	0.2961009784	-0.0202424372
smith09-reward_denoised	full	occipital-pole__lateral-visual	rtpj-minus-vlpfc	sub-213	true	0.4775074956	0.1720835756	0.3163434156	0.2961009784	-0.14425984
smith09-reward_denoised	full	occipital-pole__lateral-visual	rtpj-minus-sham	sub-213	true	0.4775074956	0.1720835756	0.3163434156	0.2961009784	-0.30542392
smith09-reward_denoised	full	occipital-pole__lateral-visual	vlpfc-minus-sham	sub-213	true	0.4775074956	0.1720835756	0.3163434156	0.2961009784	-0.16116408
smith09-reward_denoised	full	occipital-pole__lateral-visual	both-minus-mean-rtpj-vlpfc	sub-213	true	0.4775074956	0.1720835756	0.3163434156	0.2961009784	0.0518874828
smith09-reward_denoised	full	occipital-pole__lateral-visual	mean-stimulation-minus-sham	sub-213	true	0.4775074956	0.1720835756	0.3163434156	0.2961009784	-0.2159981724
smith09-reward_denoised	full	occipital-pole__left-fpn	both-minus-sham	sub-213	true	-0.1262674296	-0.1603259957	-0.4528463643	-0.1261981745	6.92551e-05
smith09-reward_denoised	full	occipital-pole__left-fpn	both-minus-rtpj	sub-213	true	-0.1262674296	-0.1603259957	-0.4528463643	-0.1261981745	0.0341278212
smith09-reward_denoised	full	occipital-pole__left-fpn	both-minus-vlpfc	sub-213	true	-0.1262674296	-0.1603259957	-0.4528463643	-0.1261981745	0.3266481898
smith09-reward_denoised	full	occipital-pole__left-fpn	rtpj-minus-vlpfc	sub-213	true	-0.1262674296	-0.1603259957	-0.4528463643	-0.1261981745	0.2925203686
smith09-reward_denoised	full	occipital-pole__left-fpn	rtpj-minus-sham	sub-213	true	-0.1262674296	-0.1603259957	-0.4528463643	-0.1261981745	-0.0340585661
smith09-reward_denoised	full	occipital-pole__left-fpn	vlpfc-minus-sham	sub-213	true	-0.1262674296	-0.1603259957	-0.4528463643	-0.1261981745	-0.3265789347
smith09-reward_denoised	full	occipital-pole__left-fpn	both-minus-mean-rtpj-vlpfc	sub-213	true	-0.1262674296	-0.1603259957	-0.4528463643	-0.1261981745	0.1803880055
smith09-reward_denoised	full	occipital-pole__left-fpn	mean-stimulation-minus-sham	sub-213	true	-0.1262674296	-0.1603259957	-0.4528463643	-0.1261981745	-0.1201894152
smith09-reward_denoised	full	occipital-pole__right-fpn	both-minus-sham	sub-213	true	-0.0862942803	-0.144717362	-0.2689042856	-0.2663872706	-0.1800929903
smith09-reward_denoised	full	occipital-pole__right-fpn	both-minus-rtpj	sub-213	true	-0.0862942803	-0.144717362	-0.2689042856	-0.2663872706	-0.1216699086
smith09-reward_denoised	full	occipital-pole__right-fpn	both-minus-vlpfc	sub-213	true	-0.0862942803	-0.144717362	-0.2689042856	-0.2663872706	0.002517015
smith09-reward_denoised	full	occipital-pole__right-fpn	rtpj-minus-vlpfc	sub-213	true	-0.0862942803	-0.144717362	-0.2689042856	-0.2663872706	0.1241869236
smith09-reward_denoised	full	occipital-pole__right-fpn	rtpj-minus-sham	sub-213	true	-0.0862942803	-0.144717362	-0.2689042856	-0.2663872706	-0.0584230817
smith09-reward_denoised	full	occipital-pole__right-fpn	vlpfc-minus-sham	sub-213	true	-0.0862942803	-0.144717362	-0.2689042856	-0.2663872706	-0.1826100053
smith09-reward_denoised	full	occipital-pole__right-fpn	both-minus-mean-rtpj-vlpfc	sub-213	true	-0.0862942803	-0.144717362	-0.2689042856	-0.2663872706	-0.0595764468
smith09-reward_denoised	full	occipital-pole__right-fpn	mean-stimulation-minus-sham	sub-213	true	-0.0862942803	-0.144717362	-0.2689042856	-0.2663872706	-0.1403753591
smith09-reward_denoised	full	occipital-pole__sensorimotor	both-minus-sham	sub-213	true	0.02748102271	-0.03973742407	-0.03712056298	0.008108317045	-0.01937270566
smith09-reward_denoised	full	occipital-pole__sensorimotor	both-minus-rtpj	sub-213	true	0.02748102271	-0.03973742407	-0.03712056298	0.008108317045	0.04784574111
smith09-reward_denoised	full	occipital-pole__sensorimotor	both-minus-vlpfc	sub-213	true	0.02748102271	-0.03973742407	-0.03712056298	0.008108317045	0.04522888003
smith09-reward_denoised	full	occipital-pole__sensorimotor	rtpj-minus-vlpfc	sub-213	true	0.02748102271	-0.03973742407	-0.03712056298	0.008108317045	-0.00261686109
smith09-reward_denoised	full	occipital-pole__sensorimotor	rtpj-minus-sham	sub-213	true	0.02748102271	-0.03973742407	-0.03712056298	0.008108317045	-0.06721844678
smith09-reward_denoised	full	occipital-pole__sensorimotor	vlpfc-minus-sham	sub-213	true	0.02748102271	-0.03973742407	-0.03712056298	0.008108317045	-0.06460158569
smith09-reward_denoised	full	occipital-pole__sensorimotor	both-minus-mean-rtpj-vlpfc	sub-213	true	0.02748102271	-0.03973742407	-0.03712056298	0.008108317045	0.04653731057
smith09-reward_denoised	full	occipital-pole__sensorimotor	mean-stimulation-minus-sham	sub-213	true	0.02748102271	-0.03973742407	-0.03712056298	0.008108317045	-0.05039757938
smith09-reward_denoised	full	primary-visual__auditory	both-minus-sham	sub-213	true	0.08539452788	0.1362433392	0.04025597229	0.1205033038	0.03510877592
smith09-reward_denoised	full	primary-visual__auditory	both-minus-rtpj	sub-213	true	0.08539452788	0.1362433392	0.04025597229	0.1205033038	-0.0157400354
smith09-reward_denoised	full	primary-visual__auditory	both-minus-vlpfc	sub-213	true	0.08539452788	0.1362433392	0.04025597229	0.1205033038	0.08024733151
smith09-reward_denoised	full	primary-visual__auditory	rtpj-minus-vlpfc	sub-213	true	0.08539452788	0.1362433392	0.04025597229	0.1205033038	0.09598736691
smith09-reward_denoised	full	primary-visual__auditory	rtpj-minus-sham	sub-213	true	0.08539452788	0.1362433392	0.04025597229	0.1205033038	0.05084881132
smith09-reward_denoised	full	primary-visual__auditory	vlpfc-minus-sham	sub-213	true	0.08539452788	0.1362433392	0.04025597229	0.1205033038	-0.04513855559
smith09-reward_denoised	full	primary-visual__auditory	both-minus-mean-rtpj-vlpfc	sub-213	true	0.08539452788	0.1362433392	0.04025597229	0.1205033038	0.03225364806
smith09-reward_denoised	full	primary-visual__auditory	mean-stimulation-minus-sham	sub-213	true	0.08539452788	0.1362433392	0.04025597229	0.1205033038	0.01360634388
smith09-reward_denoised	full	primary-visual__brain-reward-signature	both-minus-sham	sub-213	true	-0.1728566996	-0.4007548787	-0.2804138932	-0.2400241186	-0.067167419
smith09-reward_denoised	full	primary-visual__brain-reward-signature	both-minus-rtpj	sub-213	true	-0.1728566996	-0.4007548787	-0.2804138932	-0.2400241186	0.1607307601
smith09-reward_denoised	full	primary-visual__brain-reward-signature	both-minus-vlpfc	sub-213	true	-0.1728566996	-0.4007548787	-0.2804138932	-0.2400241186	0.0403897746
smith09-reward_denoised	full	primary-visual__brain-reward-signature	rtpj-minus-vlpfc	sub-213	true	-0.1728566996	-0.4007548787	-0.2804138932	-0.2400241186	-0.1203409855
smith09-reward_denoised	full	primary-visual__brain-reward-signature	rtpj-minus-sham	sub-213	true	-0.1728566996	-0.4007548787	-0.2804138932	-0.2400241186	-0.2278981791
smith09-reward_denoised	full	primary-visual__brain-reward-signature	vlpfc-minus-sham	sub-213	true	-0.1728566996	-0.4007548787	-0.2804138932	-0.2400241186	-0.1075571936
smith09-reward_denoised	full	primary-visual__brain-reward-signature	both-minus-mean-rtpj-vlpfc	sub-213	true	-0.1728566996	-0.4007548787	-0.2804138932	-0.2400241186	0.1005602673
smith09-reward_denoised	full	primary-visual__brain-reward-signature	mean-stimulation-minus-sham	sub-213	true	-0.1728566996	-0.4007548787	-0.2804138932	-0.2400241186	-0.1342075972
smith09-reward_denoised	full	primary-visual__dmn	both-minus-sham	sub-213	true	-0.05730612775	-0.1386594239	-0.2374087606	-0.2133631848	-0.1560570571
smith09-reward_denoised	full	primary-visual__dmn	both-minus-rtpj	sub-213	true	-0.05730612775	-0.1386594239	-0.2374087606	-0.2133631848	-0.0747037609
smith09-reward_denoised	full	primary-visual__dmn	both-minus-vlpfc	sub-213	true	-0.05730612775	-0.1386594239	-0.2374087606	-0.2133631848	0.0240455758
smith09-reward_denoised	full	primary-visual__dmn	rtpj-minus-vlpfc	sub-213	true	-0.05730612775	-0.1386594239	-0.2374087606	-0.2133631848	0.0987493367
smith09-reward_denoised	full	primary-visual__dmn	rtpj-minus-sham	sub-213	true	-0.05730612775	-0.1386594239	-0.2374087606	-0.2133631848	-0.08135329615
smith09-reward_denoised	full	primary-visual__dmn	vlpfc-minus-sham	sub-213	true	-0.05730612775	-0.1386594239	-0.2374087606	-0.2133631848	-0.1801026328
smith09-reward_denoised	full	primary-visual__dmn	both-minus-mean-rtpj-vlpfc	sub-213	true	-0.05730612775	-0.1386594239	-0.2374087606	-0.2133631848	-0.02532909255
smith09-reward_denoised	full	primary-visual__dmn	mean-stimulation-minus-sham	sub-213	true	-0.05730612775	-0.1386594239	-0.2374087606	-0.2133631848	-0.1391709953
smith09-reward_denoised	full	primary-visual__ecn	both-minus-sham	sub-213	true	0.004086382774	0.003658818507	0.0400637452	-0.1964339665	-0.2005203493
smith09-reward_denoised	full	primary-visual__ecn	both-minus-rtpj	sub-213	true	0.004086382774	0.003658818507	0.0400637452	-0.1964339665	-0.200092785
smith09-reward_denoised	full	primary-visual__ecn	both-minus-vlpfc	sub-213	true	0.004086382774	0.003658818507	0.0400637452	-0.1964339665	-0.2364977117
smith09-reward_denoised	full	primary-visual__ecn	rtpj-minus-vlpfc	sub-213	true	0.004086382774	0.003658818507	0.0400637452	-0.1964339665	-0.03640492669
smith09-reward_denoised	full	primary-visual__ecn	rtpj-minus-sham	sub-213	true	0.004086382774	0.003658818507	0.0400637452	-0.1964339665	-0.000427564267
smith09-reward_denoised	full	primary-visual__ecn	vlpfc-minus-sham	sub-213	true	0.004086382774	0.003658818507	0.0400637452	-0.1964339665	0.03597736243
smith09-reward_denoised	full	primary-visual__ecn	both-minus-mean-rtpj-vlpfc	sub-213	true	0.004086382774	0.003658818507	0.0400637452	-0.1964339665	-0.2182952484
smith09-reward_denoised	full	primary-visual__ecn	mean-stimulation-minus-sham	sub-213	true	0.004086382774	0.003658818507	0.0400637452	-0.1964339665	-0.05499018371
