model_label	analysis	network	component	map_type	condition_contrast	design_contrast	contrast_name	direction	tested_covariate	participant	run	condition	dual_regression_label	stage2_beta
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-189	02	sham	subject00000	0.078625
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-189	01	rtpj	subject00001	0.155265
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-189	04	vlpfc	subject00002	-0.354605
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-189	03	both	subject00003	0.298523
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-203	03	sham	subject00004	-2.024401
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-203	04	rtpj	subject00005	-1.066163
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-203	01	vlpfc	subject00006	-0.965064
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-203	02	both	subject00007	-2.249828
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-207	02	sham	subject00008	-0.318435
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-207	01	rtpj	subject00009	-0.256326
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-207	04	vlpfc	subject00010	-1.058208
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-207	03	both	subject00011	0.455991
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-208	04	sham	subject00012	-0.189623
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-208	02	rtpj	subject00013	0.027705
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-208	03	vlpfc	subject00014	-0.162545
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-208	01	both	subject00015	-0.275617
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-209	01	sham	subject00016	-3.791696
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-209	03	rtpj	subject00017	-1.895647
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-209	02	vlpfc	subject00018	-2.955884
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-209	04	both	subject00019	-1.99165
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-210	03	sham	subject00020	-0.270114
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-210	04	rtpj	subject00021	0.096278
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-210	01	vlpfc	subject00022	-0.000439
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-210	02	both	subject00023	0.236458
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-211	04	sham	subject00024	-1.321441
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-211	02	rtpj	subject00025	-0.320959
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-211	03	vlpfc	subject00026	-1.22673
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-211	01	both	subject00027	-0.746302
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-213	01	sham	subject00028	-1.332759
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-213	03	rtpj	subject00029	-0.271321
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-213	02	vlpfc	subject00030	-0.744465
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-213	04	both	subject00031	-1.229939
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-214	04	sham	subject00032	-0.172704
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-214	02	rtpj	subject00033	1.537156
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-214	03	vlpfc	subject00034	-2.709389
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-214	01	both	subject00035	-0.909998
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-215	02	sham	subject00036	-0.178311
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-215	01	rtpj	subject00037	0.16931
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-215	04	vlpfc	subject00038	-0.083597
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-215	03	both	subject00039	-0.518012
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-217	03	sham	subject00040	-1.054448
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-217	04	rtpj	subject00041	-0.589405
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-217	01	vlpfc	subject00042	-3.337635
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-217	02	both	subject00043	-3.09355
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-218	01	sham	subject00044	-1.003326
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-218	03	rtpj	subject00045	0.658867
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-218	02	vlpfc	subject00046	-0.941189
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	sub-218	04	both	subject00047	-0.39619
