model_label	analysis	network	component	map_type	condition_contrast	design_contrast	contrast_name	direction	tested_covariate	participant	run	condition	dual_regression_label	stage2_beta
cov-fdmean-blink	smith09_denoised	lateral-visual	0003	beta	rtpj-minus-vlpfc	C2	mean_neg	negative	intercept	sub-189	02	sham	subject00000	-0.653448
cov-fdmean-blink	smith09_denoised	lateral-visual	0003	beta	rtpj-minus-vlpfc	C2	mean_neg	negative	intercept	sub-189	01	rtpj	subject00001	-0.828078
cov-fdmean-blink	smith09_denoised	lateral-visual	0003	beta	rtpj-minus-vlpfc	C2	mean_neg	negative	intercept	sub-189	04	vlpfc	subject00002	0.19723
cov-fdmean-blink	smith09_denoised	lateral-visual	0003	beta	rtpj-minus-vlpfc	C2	mean_neg	negative	intercept	sub-189	03	both	subject00003	-1.152922
cov-fdmean-blink	smith09_denoised	lateral-visual	0003	beta	rtpj-minus-vlpfc	C2	mean_neg	negative	intercept	sub-203	03	sham	subject00004	-1.009669
cov-fdmean-blink	smith09_denoised	lateral-visual	0003	beta	rtpj-minus-vlpfc	C2	mean_neg	negative	intercept	sub-203	04	rtpj	subject00005	-1.857406
cov-fdmean-blink	smith09_denoised	lateral-visual	0003	beta	rtpj-minus-vlpfc	C2	mean_neg	negative	intercept	sub-203	01	vlpfc	subject00006	-0.566432
cov-fdmean-blink	smith09_denoised	lateral-visual	0003	beta	rtpj-minus-vlpfc	C2	mean_neg	negative	intercept	sub-203	02	both	subject00007	-0.880799
cov-fdmean-blink	smith09_denoised	lateral-visual	0003	beta	rtpj-minus-vlpfc	C2	mean_neg	negative	intercept	sub-207	02	sham	subject00008	-0.347382
cov-fdmean-blink	smith09_denoised	lateral-visual	0003	beta	rtpj-minus-vlpfc	C2	mean_neg	negative	intercept	sub-207	01	rtpj	subject00009	-0.442042
cov-fdmean-blink	smith09_denoised	lateral-visual	0003	beta	rtpj-minus-vlpfc	C2	mean_neg	negative	intercept	sub-207	04	vlpfc	subject00010	-0.804776
cov-fdmean-blink	smith09_denoised	lateral-visual	0003	beta	rtpj-minus-vlpfc	C2	mean_neg	negative	intercept	sub-207	03	both	subject00011	-0.760796
cov-fdmean-blink	smith09_denoised	lateral-visual	0003	beta	rtpj-minus-vlpfc	C2	mean_neg	negative	intercept	sub-208	04	sham	subject00012	-0.492603
cov-fdmean-blink	smith09_denoised	lateral-visual	0003	beta	rtpj-minus-vlpfc	C2	mean_neg	negative	intercept	sub-208	02	rtpj	subject00013	0.330946
cov-fdmean-blink	smith09_denoised	lateral-visual	0003	beta	rtpj-minus-vlpfc	C2	mean_neg	negative	intercept	sub-208	03	vlpfc	subject00014	0.368177
