model_label	analysis	network	component	map_type	condition_contrast	design_contrast	contrast_name	direction	tested_covariate	participant	run	condition	dual_regression_label	stage2_beta
cov-fdmean-blink	smith09_denoised	sensorimotor	0006	beta	both-minus-rtpj	C1	mean_pos	positive	intercept	sub-189	02	sham	subject00000	0.68785
cov-fdmean-blink	smith09_denoised	sensorimotor	0006	beta	both-minus-rtpj	C1	mean_pos	positive	intercept	sub-189	01	rtpj	subject00001	0.208966
cov-fdmean-blink	smith09_denoised	sensorimotor	0006	beta	both-minus-rtpj	C1	mean_pos	positive	intercept	sub-189	04	vlpfc	subject00002	1.109632
cov-fdmean-blink	smith09_denoised	sensorimotor	0006	beta	both-minus-rtpj	C1	mean_pos	positive	intercept	sub-189	03	both	subject00003	0.960692
cov-fdmean-blink	smith09_denoised	sensorimotor	0006	beta	both-minus-rtpj	C1	mean_pos	positive	intercept	sub-203	03	sham	subject00004	1.188629
cov-fdmean-blink	smith09_denoised	sensorimotor	0006	beta	both-minus-rtpj	C1	mean_pos	positive	intercept	sub-203	04	rtpj	subject00005	1.011436
cov-fdmean-blink	smith09_denoised	sensorimotor	0006	beta	both-minus-rtpj	C1	mean_pos	positive	intercept	sub-203	01	vlpfc	subject00006	1.396192
cov-fdmean-blink	smith09_denoised	sensorimotor	0006	beta	both-minus-rtpj	C1	mean_pos	positive	intercept	sub-203	02	both	subject00007	1.473341
cov-fdmean-blink	smith09_denoised	sensorimotor	0006	beta	both-minus-rtpj	C1	mean_pos	positive	intercept	sub-207	02	sham	subject00008	-0.029589
cov-fdmean-blink	smith09_denoised	sensorimotor	0006	beta	both-minus-rtpj	C1	mean_pos	positive	intercept	sub-207	01	rtpj	subject00009	-0.137975
cov-fdmean-blink	smith09_denoised	sensorimotor	0006	beta	both-minus-rtpj	C1	mean_pos	positive	intercept	sub-207	04	vlpfc	subject00010	0.943153
cov-fdmean-blink	smith09_denoised	sensorimotor	0006	beta	both-minus-rtpj	C1	mean_pos	positive	intercept	sub-207	03	both	subject00011	0.683931
cov-fdmean-blink	smith09_denoised	sensorimotor	0006	beta	both-minus-rtpj	C1	mean_pos	positive	intercept	sub-208	04	sham	subject00012	1.974145
cov-fdmean-blink	smith09_denoised	sensorimotor	0006	beta	both-minus-rtpj	C1	mean_pos	positive	intercept	sub-208	02	rtpj	subject00013	1.707712
cov-fdmean-blink	smith09_denoised	sensorimotor	0006	beta	both-minus-rtpj	C1	mean_pos	positive	intercept	sub-208	03	vlpfc	subject00014	1.892374
cov-fdmean-blink	smith09_denoised	sensorimotor	0006	beta	both-minus-rtpj	C1	mean_pos	positive	intercept	sub-208	01	both	subject00015	1.786842
cov-fdmean-blink	smith09_denoised	sensorimotor	0006	beta	both-minus-rtpj	C1	mean_pos	positive	intercept	sub-209	01	sham	subject00016	1.988962
cov-fdmean-blink	smith09_denoised	sensorimotor	0006	beta	both-minus-rtpj	C1	mean_pos	positive	intercept	sub-209	03	rtpj	subject00017	1.112444
cov-fdmean-blink	smith09_denoised	sensorimotor	0006	beta	both-minus-rtpj	C1	mean_pos	positive	intercept	sub-209	02	vlpfc	subject00018	1.027724
cov-fdmean-blink	smith09_denoised	sensorimotor	0006	beta	both-minus-rtpj	C1	mean_pos	positive	intercept	sub-209	04	both	subject00019	1.488339
cov-fdmean-blink	smith09_denoised	sensorimotor	0006	beta	both-minus-rtpj	C1	mean_pos	positive	intercept	sub-210	03	sham	subject00020	0.779274
cov-fdmean-blink	smith09_denoised	sensorimotor	0006	beta	both-minus-rtpj	C1	mean_pos	positive	intercept	sub-210	04	rtpj	subject00021	0.490255
cov-fdmean-blink	smith09_denoised	sensorimotor	0006	beta	both-minus-rtpj	C1	mean_pos	positive	intercept	sub-210	01	vlpfc	subject00022	0.508475
cov-fdmean-blink	smith09_denoised	sensorimotor	0006	beta	both-minus-rtpj	C1	mean_pos	positive	intercept	sub-210	02	both	subject00023	1.637147
cov-fdmean-blink	smith09_denoised	sensorimotor	0006	beta	both-minus-rtpj	C1	mean_pos	positive	intercept	sub-211	04	sham	subject00024	0.851798
