model_label	analysis	network	component	map_type	condition_contrast	design_contrast	contrast_name	direction	tested_covariate	participant	run	condition	dual_regression_label	stage2_beta
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-214	01	both	subject00035	-0.662426
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-215	02	sham	subject00036	0.768915
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-215	01	rtpj	subject00037	0.308119
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-215	04	vlpfc	subject00038	2.182584
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-215	03	both	subject00039	1.49171
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-217	03	sham	subject00040	0.36142
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-217	04	rtpj	subject00041	0.507429
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-217	01	vlpfc	subject00042	1.158082
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-217	02	both	subject00043	-0.799654
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-218	01	sham	subject00044	0.552757
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-218	03	rtpj	subject00045	0.707359
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-218	02	vlpfc	subject00046	2.18659
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-218	04	both	subject00047	0.372361
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-219	04	sham	subject00048	0.48802
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-219	02	rtpj	subject00049	0.285908
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-219	03	vlpfc	subject00050	0.622019
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-219	01	both	subject00051	-0.081007
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-221	02	sham	subject00056	0.122085
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-221	01	rtpj	subject00057	-0.083429
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-221	04	vlpfc	subject00058	0.484572
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-221	03	both	subject00059	0.432467
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-222	03	sham	subject00060	-1.890927
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-222	04	rtpj	subject00061	0.183371
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-222	01	vlpfc	subject00062	0.199767
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-222	02	both	subject00063	-1.220469
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-225	04	sham	subject00064	-0.225247
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-225	02	rtpj	subject00065	0.502559
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-225	03	vlpfc	subject00066	1.278583
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-225	01	both	subject00067	0.054107
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-226	03	sham	subject00068	-0.864666
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-226	04	rtpj	subject00069	-1.441923
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-226	01	vlpfc	subject00070	0.016917
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-226	02	both	subject00071	-0.856511
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-227	02	sham	subject00072	0.164298
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-227	01	rtpj	subject00073	-0.650164
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-227	04	vlpfc	subject00074	-0.324816
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-227	03	both	subject00075	-1.451589
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-228	01	sham	subject00076	0.048898
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-228	03	rtpj	subject00077	-0.782345
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-228	02	vlpfc	subject00078	-0.138645
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-228	04	both	subject00079	-1.137119
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-230	01	sham	subject00080	-0.775677
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-230	03	rtpj	subject00081	-0.643602
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-230	02	vlpfc	subject00082	-0.418702
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-230	04	both	subject00083	-1.113155
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-231	03	sham	subject00084	-0.730458
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-231	04	rtpj	subject00085	-0.035808
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-231	01	vlpfc	subject00086	0.295326
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-231	02	both	subject00087	-0.206787
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-234	04	sham	subject00088	0.124706
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-234	02	rtpj	subject00089	0.569471
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-234	03	vlpfc	subject00090	0.96089
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-234	01	both	subject00091	-0.122465
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-235	01	sham	subject00092	-0.821357
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-235	03	rtpj	subject00093	-0.702308
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-235	02	vlpfc	subject00094	-0.453449
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-235	04	both	subject00095	-0.615904
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-236	02	sham	subject00096	-0.315314
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-236	01	rtpj	subject00097	-0.200809
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-236	04	vlpfc	subject00098	0.545675
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-236	03	both	subject00099	-0.314009
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-237	03	sham	subject00100	0.184349
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-237	04	rtpj	subject00101	0.008341
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-237	01	vlpfc	subject00102	0.435825
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-237	02	both	subject00103	-0.015926
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-238	04	sham	subject00104	-0.645739
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-238	02	rtpj	subject00105	-0.106973
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-238	03	vlpfc	subject00106	0.83791
cov-fdmean-pupil	smith09_denoised	lateral-visual	0003	beta	both-minus-vlpfc	C2	mean_neg	negative	intercept	sub-238	01	both	subject00107	0.063926
