model_label	analysis	network	component	map_type	condition_contrast	design_contrast	contrast_name	direction	tested_covariate	participant	run	condition	dual_regression_label	stage2_beta
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-219	03	vlpfc	subject00050	-0.886816
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-219	01	both	subject00051	0.485812
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-220	02	sham	subject00052	1.089559
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-220	01	rtpj	subject00053	0.395489
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-220	04	vlpfc	subject00054	0.259033
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-220	03	both	subject00055	0.296566
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-221	02	sham	subject00056	0.8321
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-221	01	rtpj	subject00057	0.055395
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-221	04	vlpfc	subject00058	1.010187
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-221	03	both	subject00059	0.208457
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-222	03	sham	subject00060	4.138816
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-222	04	rtpj	subject00061	0.944616
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-222	01	vlpfc	subject00062	0.454562
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-222	02	both	subject00063	1.691808
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-225	04	sham	subject00064	1.095798
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-225	02	rtpj	subject00065	0.810156
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-225	03	vlpfc	subject00066	1.336838
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-225	01	both	subject00067	-0.209453
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-226	03	sham	subject00068	2.917721
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-226	04	rtpj	subject00069	2.178841
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-226	01	vlpfc	subject00070	1.980672
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-226	02	both	subject00071	2.476902
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-227	02	sham	subject00072	1.04734
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-227	01	rtpj	subject00073	0.91643
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-227	04	vlpfc	subject00074	1.070417
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-227	03	both	subject00075	1.553194
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-228	01	sham	subject00076	1.629231
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-228	03	rtpj	subject00077	-0.55456
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-228	02	vlpfc	subject00078	0.773866
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-228	04	both	subject00079	1.142147
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-230	01	sham	subject00080	-0.080339
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-230	03	rtpj	subject00081	0.381491
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-230	02	vlpfc	subject00082	0.760028
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-230	04	both	subject00083	0.893246
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-231	03	sham	subject00084	1.460395
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-231	04	rtpj	subject00085	0.90691
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-231	01	vlpfc	subject00086	0.170239
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-231	02	both	subject00087	0.749358
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-234	04	sham	subject00088	0.531851
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-234	02	rtpj	subject00089	-0.428892
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-234	03	vlpfc	subject00090	0.666781
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-234	01	both	subject00091	-0.275864
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-235	01	sham	subject00092	2.431569
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-235	03	rtpj	subject00093	0.933493
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-235	02	vlpfc	subject00094	-0.249598
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-235	04	both	subject00095	-0.619692
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-236	02	sham	subject00096	0.351781
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-236	01	rtpj	subject00097	-0.185835
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-236	04	vlpfc	subject00098	0.512836
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-236	03	both	subject00099	-0.145449
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-237	03	sham	subject00100	0.888367
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-237	04	rtpj	subject00101	0.259041
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-237	01	vlpfc	subject00102	0.740237
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-237	02	both	subject00103	0.786614
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-238	04	sham	subject00104	1.897425
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-238	02	rtpj	subject00105	0.041955
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-238	03	vlpfc	subject00106	0.742392
cov-fdmean-pupil	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	sub-238	01	both	subject00107	0.575109
