model_label	analysis	network	component	map_type	condition_contrast	design_contrast	contrast_name	direction	tested_covariate	participant	run	condition	dual_regression_label	stage2_beta
cov-fdmean-pupil	denoised_dim-00_task-rest	sensorimotor	0022	beta	vlpfc-minus-sham	C1	mean_pos	positive	intercept	sub-189	02	sham	subject00000	-0.44776
cov-fdmean-pupil	denoised_dim-00_task-rest	sensorimotor	0022	beta	vlpfc-minus-sham	C1	mean_pos	positive	intercept	sub-189	01	rtpj	subject00001	0.491226
cov-fdmean-pupil	denoised_dim-00_task-rest	sensorimotor	0022	beta	vlpfc-minus-sham	C1	mean_pos	positive	intercept	sub-189	04	vlpfc	subject00002	1.639883
cov-fdmean-pupil	denoised_dim-00_task-rest	sensorimotor	0022	beta	vlpfc-minus-sham	C1	mean_pos	positive	intercept	sub-189	03	both	subject00003	-1.189753
cov-fdmean-pupil	denoised_dim-00_task-rest	sensorimotor	0022	beta	vlpfc-minus-sham	C1	mean_pos	positive	intercept	sub-203	03	sham	subject00004	-1.011171
cov-fdmean-pupil	denoised_dim-00_task-rest	sensorimotor	0022	beta	vlpfc-minus-sham	C1	mean_pos	positive	intercept	sub-203	04	rtpj	subject00005	0.544961
cov-fdmean-pupil	denoised_dim-00_task-rest	sensorimotor	0022	beta	vlpfc-minus-sham	C1	mean_pos	positive	intercept	sub-203	01	vlpfc	subject00006	-0.392455
cov-fdmean-pupil	denoised_dim-00_task-rest	sensorimotor	0022	beta	vlpfc-minus-sham	C1	mean_pos	positive	intercept	sub-203	02	both	subject00007	0.529328
cov-fdmean-pupil	denoised_dim-00_task-rest	sensorimotor	0022	beta	vlpfc-minus-sham	C1	mean_pos	positive	intercept	sub-207	02	sham	subject00008	-1.567948
cov-fdmean-pupil	denoised_dim-00_task-rest	sensorimotor	0022	beta	vlpfc-minus-sham	C1	mean_pos	positive	intercept	sub-207	01	rtpj	subject00009	2.330233
cov-fdmean-pupil	denoised_dim-00_task-rest	sensorimotor	0022	beta	vlpfc-minus-sham	C1	mean_pos	positive	intercept	sub-207	04	vlpfc	subject00010	2.392263
cov-fdmean-pupil	denoised_dim-00_task-rest	sensorimotor	0022	beta	vlpfc-minus-sham	C1	mean_pos	positive	intercept	sub-207	03	both	subject00011	-3.63434
cov-fdmean-pupil	denoised_dim-00_task-rest	sensorimotor	0022	beta	vlpfc-minus-sham	C1	mean_pos	positive	intercept	sub-208	04	sham	subject00012	-0.130173
cov-fdmean-pupil	denoised_dim-00_task-rest	sensorimotor	0022	beta	vlpfc-minus-sham	C1	mean_pos	positive	intercept	sub-208	02	rtpj	subject00013	-1.565697
cov-fdmean-pupil	denoised_dim-00_task-rest	sensorimotor	0022	beta	vlpfc-minus-sham	C1	mean_pos	positive	intercept	sub-208	03	vlpfc	subject00014	1.078912
cov-fdmean-pupil	denoised_dim-00_task-rest	sensorimotor	0022	beta	vlpfc-minus-sham	C1	mean_pos	positive	intercept	sub-208	01	both	subject00015	-0.413332
cov-fdmean-pupil	denoised_dim-00_task-rest	sensorimotor	0022	beta	vlpfc-minus-sham	C1	mean_pos	positive	intercept	sub-209	01	sham	subject00016	-2.102602
cov-fdmean-pupil	denoised_dim-00_task-rest	sensorimotor	0022	beta	vlpfc-minus-sham	C1	mean_pos	positive	intercept	sub-209	03	rtpj	subject00017	-4.388969
cov-fdmean-pupil	denoised_dim-00_task-rest	sensorimotor	0022	beta	vlpfc-minus-sham	C1	mean_pos	positive	intercept	sub-209	02	vlpfc	subject00018	-1.850722
cov-fdmean-pupil	denoised_dim-00_task-rest	sensorimotor	0022	beta	vlpfc-minus-sham	C1	mean_pos	positive	intercept	sub-209	04	both	subject00019	0.024526
cov-fdmean-pupil	denoised_dim-00_task-rest	sensorimotor	0022	beta	vlpfc-minus-sham	C1	mean_pos	positive	intercept	sub-210	03	sham	subject00020	-1.493774
cov-fdmean-pupil	denoised_dim-00_task-rest	sensorimotor	0022	beta	vlpfc-minus-sham	C1	mean_pos	positive	intercept	sub-210	04	rtpj	subject00021	0.25104
cov-fdmean-pupil	denoised_dim-00_task-rest	sensorimotor	0022	beta	vlpfc-minus-sham	C1	mean_pos	positive	intercept	sub-210	01	vlpfc	subject00022	-0.743353
cov-fdmean-pupil	denoised_dim-00_task-rest	sensorimotor	0022	beta	vlpfc-minus-sham	C1	mean_pos	positive	intercept	sub-210	02	both	subject00023	-0.107045
cov-fdmean-pupil	denoised_dim-00_task-rest	sensorimotor	0022	beta	vlpfc-minus-sham	C1	mean_pos	positive	intercept	sub-211	04	sham	subject00024	-0.050613
cov-fdmean-pupil	denoised_dim-00_task-rest	sensorimotor	0022	beta	vlpfc-minus-sham	C1	mean_pos	positive	intercept	sub-211	02	rtpj	subject00025	-0.621198
cov-fdmean-pupil	denoised_dim-00_task-rest	sensorimotor	0022	beta	vlpfc-minus-sham	C1	mean_pos	positive	intercept	sub-211	03	vlpfc	subject00026	-0.878702
cov-fdmean-pupil	denoised_dim-00_task-rest	sensorimotor	0022	beta	vlpfc-minus-sham	C1	mean_pos	positive	intercept	sub-211	01	both	subject00027	0.121578
cov-fdmean-pupil	denoised_dim-00_task-rest	sensorimotor	0022	beta	vlpfc-minus-sham	C1	mean_pos	positive	intercept	sub-214	04	sham	subject00032	-1.068427
cov-fdmean-pupil	denoised_dim-00_task-rest	sensorimotor	0022	beta	vlpfc-minus-sham	C1	mean_pos	positive	intercept	sub-214	02	rtpj	subject00033	-0.834171
